image_name,valence,activation,control,text,time_on_image,time_on_rating,time_on_text
,5,6,8,,1.0720000267,4.42100000381,0.65700006485
,,,,,0.546999931335,0.378000020981,0.202999830246
,,,,,0.142999887466,0.188000202179,0.139999866486
,,,,,0.172000169754,0.156000137329,0.440999984741
,,,,,0.141000032425,0.155999898911,0.289999961853
,,,,,0.141000032425,0.15700006485,0.21799993515
